yyyymm,Y,LY,DY,EP,DE,b/m,tbl,dfy,lty,dfr,ntis,infl,ltr,TMS,DP,svar
199801,0.071956,0.0120,4.1472,-3.2075,-0.9366,0.1788402734,0.0504,-24.1150,0.0589,-0.0063,0.0137396363,0.0018598884,0.0200,-0.0304,-4.1441,0.0024688425
199802,0.051336,0.0720,4.2122,-3.2771,-0.9320,0.1654630971,0.0509,-24.0070,0.0599,0.0065,0.0120563774,0.0018564356,-0.0072,-0.0581,-4.2091,0.0010533477
199803,0.011275,0.0513,4.2578,-3.3273,-0.9274,0.1811403960,0.0503,-23.8990,0.0602,0.0013,0.0164888614,0.0018529957,0.0025,-0.0478,-4.2548,0.0011367858
199804,-0.017674,0.0113,4.2638,-3.3412,-0.9160,0.1758729222,0.0495,-23.6060,0.0604,0.0027,0.0164053658,0.0018495684,0.0026,-0.0469,-4.2572,0.0016147640
199805,0.040970,-0.0177,4.2382,-3.3270,-0.9047,0.1791022057,0.0500,-23.3130,0.0592,-0.0015,0.0190752061,0.0018461538,0.0182,-0.0318,-4.2317,0.0009588233
199806,-0.010109,0.0410,4.2704,-3.3706,-0.8933,0.1780606060,0.0498,-23.0200,0.0576,-0.0113,0.0240105767,0.0012285012,0.0228,-0.0270,-4.2639,0.0020973439
199807,-0.143124,-0.0101,4.2522,-3.3664,-0.8818,0.1794381089,0.0496,-22.6623,0.0584,-0.0016,0.0253535652,0.0012269939,-0.0040,-0.0536,-4.2482,0.0022281758
199808,0.063176,-0.1431,4.0906,-3.2165,-0.8701,0.2114320916,0.0490,-22.3047,0.0547,-0.0376,0.0285190292,0.0012254902,0.0465,-0.0025,-4.0866,0.0093339170
199809,0.080111,0.0632,4.1471,-3.2847,-0.8585,0.2032484042,0.0461,-21.9470,0.0517,0.0018,0.0240829091,0.0012239902,0.0395,-0.0066,-4.1431,0.0099710169
199810,0.062164,0.0801,4.2204,-3.3652,-0.8541,0.1855190768,0.0396,-21.8030,0.0540,0.0028,0.0207400892,0.0024449878,-0.0218,-0.0614,-4.2193,0.0051715275
199811,0.059673,0.0622,4.2767,-3.4260,-0.8496,0.1748468445,0.0441,-21.6590,0.0535,0.0173,0.0220035773,0.0000000000,0.0097,-0.0344,-4.2757,0.0019366789
199812,0.042800,0.0597,4.3305,-3.4842,-0.8452,0.1736113154,0.0439,-21.5150,0.0542,0.0042,0.0200570294,-0.0006097561,-0.0032,-0.0471,-4.3294,0.0032868972
199901,-0.031935,0.0428,4.3696,-3.5185,-0.8459,0.1703206191,0.0434,-21.6537,0.0536,0.0002,0.0155876993,0.0024405125,0.0121,-0.0313,-4.3644,0.0033356136
199902,0.038979,-0.0319,4.3316,-3.4798,-0.8466,0.1712768096,0.0444,-21.7923,0.0587,0.0119,0.0184466675,0.0012172855,-0.0520,-0.0964,-4.3264,0.0034821497
199903,0.037559,0.0390,4.3645,-3.5120,-0.8473,0.1728971707,0.0444,-21.9310,0.0592,0.0010,0.0206681224,0.0030395137,-0.0008,-0.0452,-4.3593,0.0032135873
199904,-0.023159,0.0376,4.3966,-3.5266,-0.8700,0.1568258764,0.0429,-22.8113,0.0594,-0.0045,0.0251812663,0.0072727273,0.0021,-0.0408,-4.3966,0.0027266260
199905,0.054431,-0.0232,4.3713,-3.4792,-0.8921,0.1602311354,0.0450,-23.6917,0.0615,0.0009,0.0258974347,0.0000000000,-0.0185,-0.0635,-4.3713,0.0030856487
199906,-0.030220,0.0544,4.4243,-3.5105,-0.9139,0.1542274468,0.0457,-24.5720,0.0627,-0.0082,0.0188685806,0.0000000000,-0.0078,-0.0535,-4.4243,0.0024092465
199907,-0.005004,-0.0302,4.3918,-3.4543,-0.9336,0.1587964727,0.0455,-25.4877,0.0639,-0.0036,0.0193704415,0.0030084236,-0.0077,-0.0532,-4.3879,0.0016111779
199908,-0.028079,-0.0050,4.3816,-3.4250,-0.9527,0.1562430269,0.0472,-26.4033,0.0649,0.0027,0.0188807383,0.0023995201,-0.0053,-0.0525,-4.3777,0.0027298485
199909,0.064238,-0.0281,4.3487,-3.3735,-0.9714,0.1636844982,0.0468,-27.3190,0.0646,0.0009,0.0203796791,0.0047875524,0.0084,-0.0384,-4.3449,0.0027049432
199910,0.020822,0.0642,4.4055,-3.4027,-1.0018,0.1576906607,0.0486,-28.7053,0.0651,0.0059,0.0204452369,0.0017867778,-0.0012,-0.0498,-4.4045,0.0048759751
199911,0.062579,0.0208,4.4234,-3.3911,-1.0313,0.1555459671,0.0507,-30.0917,0.0662,0.0037,0.0182804544,0.0005945303,-0.0061,-0.0568,-4.4224,0.0013542672
199912,-0.049630,0.0626,4.4786,-3.4178,-1.0598,0.1471672594,0.0520,-31.4780,0.0682,0.0053,0.0178887565,0.0000000000,-0.0155,-0.0675,-4.4776,0.0011487749
200001,-0.017458,-0.0496,4.4253,-3.3465,-1.0775,0.1546541600,0.0532,-32.3813,0.0666,-0.0249,0.0253587807,0.0029708853,0.0228,-0.0304,-4.4239,0.0052062998
200002,0.098488,-0.0175,4.4036,-3.3075,-1.0948,0.1670564326,0.0555,-33.2847,0.0646,-0.0172,0.0274188140,0.0059241706,0.0264,-0.0291,-4.4022,0.0030004662
200003,-0.031583,0.0985,4.4946,-3.3814,-1.1117,0.1499735618,0.0569,-34.1880,0.0618,-0.0198,0.0182913901,0.0082449941,0.0367,-0.0202,-4.4932,0.0066783159
200004,-0.022304,-0.0316,4.4619,-3.3438,-1.1192,0.1526004182,0.0566,-34.5307,0.0630,-0.0039,0.0119449458,0.0005841121,-0.0076,-0.0642,-4.4630,0.0079417469
200005,0.026219,-0.0223,4.4409,-3.3154,-1.1267,0.1556687311,0.0579,-34.8733,0.0640,-0.0107,0.0091785275,0.0011675423,-0.0054,-0.0633,-4.4420,0.0051854234
200006,-0.012795,0.0262,4.4657,-3.3328,-1.1341,0.1567779616,0.0569,-35.2160,0.0622,0.0082,0.0071242127,0.0052478134,0.0244,-0.0325,-4.4668,0.0023597572
200007,0.062594,-0.0128,4.4504,-3.3049,-1.1526,0.1556741510,0.0596,-35.9283,0.0611,0.0006,0.0047122339,0.0023201856,0.0173,-0.0423,-4.4575,0.0020654329
200008,-0.052088,0.0626,4.5164,-3.3526,-1.1710,0.1460530640,0.0609,-36.6407,0.0594,-0.0105,0.0046746382,0.0000000000,0.0240,-0.0369,-4.5236,0.0010392529
200009,-0.004120,-0.0521,4.4687,-3.2866,-1.1894,0.1537894629,0.0600,-37.3530,0.0612,0.0203,0.0044689258,0.0052083333,-0.0157,-0.0757,-4.4759,0.0015999952
200010,-0.078268,-0.0041,4.4710,-3.3048,-1.1677,0.1493007889,0.0611,-36.1450,0.0600,-0.0142,0.0037442804,0.0017271157,0.0187,-0.0424,-4.4725,0.0055682093
200011,0.005720,-0.0783,4.3891,-3.2452,-1.1455,0.1572808929,0.0617,-34.9370,0.0576,-0.0056,0.0011574522,0.0005747126,0.0319,-0.0298,-4.3906,0.0032724144
200012,0.032372,0.0057,4.3947,-3.2736,-1.1226,0.1518515036,0.0577,-33.7290,0.0558,0.0027,-0.0022617472,-0.0005743825,0.0243,-0.0334,-4.3962,0.0052992481
200101,-0.090952,0.0324,4.4303,-3.3385,-1.0979,0.1504496662,0.0515,-32.3083,0.0562,0.0354,-0.0031925908,0.0063218391,0.0005,-0.0510,-4.4364,0.0049410180
200102,-0.063706,-0.0910,4.3396,-3.2735,-1.0722,0.1560700913,0.0488,-30.8877,0.0549,-0.0064,-0.0068557205,0.0039977156,0.0191,-0.0297,-4.3457,0.0025284102
200103,0.077824,-0.0637,4.2794,-3.2401,-1.0455,0.1331135514,0.0442,-29.4670,0.0559,0.0045,-0.0052134444,0.0022753129,-0.0074,-0.0516,-4.2856,0.0071395945
200104,0.006859,0.0778,4.3596,-3.3796,-0.9859,0.1224969006,0.0387,-26.6793,0.0593,0.0185,-0.0025430255,0.0039727582,-0.0313,-0.0700,-4.3656,0.0074262611
200105,-0.024505,0.0069,4.3707,-3.4549,-0.9218,0.1205101880,0.0362,-23.8917,0.0594,0.0095,-0.0002482857,0.0045223290,0.0037,-0.0325,-4.3767,0.0025362374
200106,-0.009317,-0.0245,4.3514,-3.5050,-0.8525,0.1252094328,0.0349,-21.1040,0.0590,-0.0030,0.0050407545,0.0016882386,0.0085,-0.0264,-4.3575,0.0015083583
200107,-0.063435,-0.0093,4.3466,-3.5741,-0.7715,0.1249665833,0.0351,-18.2607,0.0561,-0.0015,0.0079138367,-0.0028089888,0.0376,0.0025,-4.3456,0.0028996134
200108,-0.080361,-0.0634,4.2793,-3.5947,-0.6835,0.1321641438,0.0336,-15.4173,0.0546,-0.0050,0.0099183208,0.0000000000,0.0206,-0.0130,-4.2782,0.0022215212
200109,0.019540,-0.0804,4.1930,-3.6047,-0.5873,0.1486285882,0.0264,-12.5740,0.0542,-0.0233,0.0086527340,0.0045070423,0.0081,-0.0183,-4.1919,0.0071675937
200110,0.078787,0.0195,4.2099,-3.6662,-0.5436,0.1449013996,0.0216,-11.3660,0.0506,-0.0027,0.0107492736,-0.0033651150,0.0464,0.0248,-4.2098,0.0032497725
200111,0.009051,0.0788,4.2823,-3.7842,-0.4980,0.1334813667,0.0187,-10.1580,0.0553,0.0283,0.0111617665,-0.0016882386,-0.0471,-0.0658,-4.2822,0.0021893580
200112,-0.014324,0.0091,4.2897,-3.8394,-0.4502,0.1312178459,0.0169,-8.9500,0.0575,0.0093,0.0134648247,-0.0039458850,-0.0183,-0.0352,-4.2896,0.0017979581
200201,-0.019481,-0.0143,4.2739,-3.8236,-0.4505,0.1325605487,0.0165,-8.9567,0.0569,0.0037,0.0111912895,0.0022637238,0.0138,-0.0027,-4.2742,0.0021838795
200202,0.037572,-0.0195,4.2532,-3.8025,-0.4509,0.1301190857,0.0172,-8.9633,0.0563,0.0015,0.0124990208,0.0039525692,0.0115,-0.0057,-4.2534,0.0025678430
200203,-0.061001,0.0376,4.2895,-3.8384,-0.4512,0.2368334023,0.0179,-8.9700,0.0604,0.0141,0.0137594442,0.0056242970,-0.0436,-0.0615,-4.2897,0.0020148209
200204,-0.007800,-0.0610,4.2263,-3.7479,-0.4719,0.2477323126,0.0171,-9.5470,0.0575,-0.0157,0.0151068540,0.0055928412,0.0410,0.0239,-4.2198,0.0023197780
200205,-0.071349,-0.0078,4.2106,-3.7123,-0.4918,0.2482556141,0.0173,-10.1240,0.0578,0.0098,0.0222773404,0.0000000000,0.0015,-0.0158,-4.2042,0.0041016102
200206,-0.073987,-0.0713,4.1289,-3.6114,-0.5111,0.2665725018,0.0170,-10.7010,0.0566,-0.0114,0.0275227705,0.0005561735,0.0187,0.0017,-4.1225,0.0037079467
200207,0.007061,-0.0740,4.0402,-3.4887,-0.5565,0.2820321945,0.0168,-11.8810,0.0544,-0.0209,0.0284410263,0.0011117287,0.0303,0.0135,-4.0452,0.0153427907
200208,-0.108965,0.0071,4.0501,-3.4549,-0.6002,0.2844115560,0.0162,-13.0610,0.0510,-0.0012,0.0247476984,0.0033314825,0.0464,0.0302,-4.0551,0.0094092909
200209,0.088599,-0.1090,3.9385,-3.3010,-0.6426,0.3245551555,0.0163,-14.2410,0.0480,-0.0087,0.0292992960,0.0016602103,0.0417,0.0254,-3.9436,0.0073661128
200210,0.059019,0.0886,4.0265,-3.4115,-0.6092,0.2934370638,0.0158,-13.3327,0.0508,0.0054,0.0256709320,0.0016574586,-0.0294,-0.0452,-4.0207,0.0115896355
200211,-0.058834,0.0590,4.0762,-3.4953,-0.5751,0.2769754993,0.0123,-12.4243,0.0521,0.0252,0.0229075973,0.0000000000,-0.0122,-0.0245,-4.0705,0.0044490751
200212,-0.026579,-0.0588,4.0082,-3.4623,-0.5403,0.2953858956,0.0119,-11.5160,0.0484,-0.0146,0.0257359814,-0.0022062879,0.0507,0.0388,-4.0025,0.0026395380
200301,-0.015246,-0.0266,3.9747,-3.4020,-0.5696,0.3059423072,0.0117,-12.3760,0.0495,0.0127,0.0282889555,0.0044223328,-0.0106,-0.0223,-3.9716,0.0051675744
200302,0.010308,-0.0152,3.9545,-3.3534,-0.5979,0.3122513206,0.0117,-13.2360,0.0472,-0.0065,0.0279187105,0.0077050083,0.0329,0.0212,-3.9514,0.0025641197
200303,0.082774,0.0103,3.9597,-3.3313,-0.6253,0.2861177008,0.0113,-14.0960,0.0486,0.0055,0.0240985953,0.0060076461,-0.0135,-0.0248,-3.9566,0.0061361179
200304,0.053251,0.0828,4.0345,-3.3638,-0.6720,0.2696540306,0.0113,-15.5257,0.0481,0.0127,0.0199668846,-0.0021715527,0.0102,-0.0011,-4.0357,0.0030648098
200305,0.012816,0.0533,4.0854,-3.3699,-0.7167,0.2583755061,0.0107,-16.9553,0.0436,-0.0121,0.0064481102,-0.0016322089,0.0592,0.0485,-4.0866,0.0022283195
200306,0.017932,0.0128,4.0979,-3.3395,-0.7596,0.2544883373,0.0092,-18.3850,0.0452,0.0011,0.0012618836,0.0010899183,-0.0154,-0.0246,-4.0991,0.0019977007
200307,0.019597,0.0179,4.1152,-3.3175,-0.7891,0.2476433348,0.0090,-19.5880,0.0542,0.0101,0.0002715813,0.0010887316,-0.0982,-0.1072,-4.1065,0.0020460156
200308,-0.010737,0.0196,4.1242,-3.2984,-0.8172,0.2428560733,0.0095,-20.7910,0.0532,0.0053,0.0029170177,0.0038064165,0.0166,0.0071,-4.1157,0.0009660564
200309,0.055560,-0.0107,4.1037,-3.2510,-0.8442,0.2465417826,0.0094,-21.9940,0.0490,-0.0043,0.0073234015,0.0032502709,0.0546,0.0452,-4.0952,0.0018690885
200310,0.009259,0.0556,4.1487,-3.2203,-0.9124,0.2333089667,0.0092,-25.1143,0.0518,0.0080,0.0072114259,-0.0010799136,-0.0283,-0.0375,-4.1327,0.0014076127
200311,0.051780,0.0093,4.1398,-3.1498,-0.9743,0.2337541521,0.0093,-28.2347,0.0519,0.0079,0.0100007887,-0.0027027027,-0.0027,-0.0120,-4.1242,0.0009196631
200312,0.019078,0.0518,4.1737,-3.1273,-1.0309,0.2187398648,0.0090,-31.3550,0.0511,0.0000,0.0069463157,-0.0010840108,0.0139,0.0049,-4.1582,0.0008937000
200401,0.014403,0.0191,4.1754,-3.1224,-1.0408,0.2180277210,0.0088,-32.2287,0.0499,0.0000,0.0068865017,0.0048833424,0.0187,0.0099,-4.1632,0.0009787934
200402,-0.014982,0.0144,4.1753,-3.1130,-1.0503,0.2160532204,0.0093,-33.1023,0.0483,-0.0052,0.0093613224,0.0053995680,0.0230,0.0137,-4.1633,0.0006107509
200403,-0.015584,-0.0150,4.1468,-3.0754,-1.0595,0.2817314655,0.0094,-33.9760,0.0474,-0.0023,0.0122820384,0.0064446831,0.0141,0.0047,-4.1349,0.0019812495
200404,0.013629,-0.0156,4.1180,-3.0322,-1.0752,0.2853718668,0.0094,-35.1667,0.0531,0.0054,0.0137662795,0.0032017076,-0.0588,-0.0682,-4.1073,0.0012309377
200405,0.019488,0.0136,4.1194,-3.0186,-1.0902,0.2864115739,0.0102,-36.3573,0.0539,-0.0020,0.0163300833,0.0058510638,-0.0051,-0.0153,-4.1088,0.0009776153
200406,-0.032954,0.0195,4.1267,-3.0115,-1.1048,0.2796316030,0.0127,-37.5480,0.0532,-0.0028,0.0144914269,0.0031729244,0.0121,-0.0006,-4.1163,0.0007707704
200407,0.003807,-0.0330,4.0814,-2.9670,-1.1043,0.2877883095,0.0133,-37.9010,0.0523,0.0029,0.0147206707,-0.0015814444,0.0155,0.0022,-4.0714,0.0007770943
200408,0.010817,0.0038,4.0736,-2.9598,-1.1039,0.2868206158,0.0148,-38.2540,0.0493,0.0000,0.0142786966,0.0005279831,0.0395,0.0247,-4.0637,0.0014428520
200409,0.014973,0.0108,4.0731,-2.9598,-1.1035,0.2894853015,0.0165,-38.6070,0.0488,0.0005,0.0091322561,0.0021108179,0.0096,-0.0069,-4.0633,0.0007056832
200410,0.040559,0.0150,4.0772,-2.9692,-1.1031,0.2910095966,0.0176,-38.7740,0.0478,0.0010,0.0074288562,0.0052659294,0.0154,-0.0022,-4.0723,0.0012304685
200411,0.033734,0.0406,4.1102,-3.0026,-1.1028,0.2798316459,0.0207,-38.9410,0.0502,0.0034,0.0121769100,0.0005238345,-0.0234,-0.0441,-4.1054,0.0008574256
200412,-0.023824,0.0337,4.1373,-3.0301,-1.1024,0.2706192427,0.0219,-39.1080,0.0484,0.0007,0.0130015047,-0.0036649215,0.0250,0.0031,-4.1325,0.0007278502
200501,0.021152,-0.0238,4.1069,-2.9950,-1.0986,0.2781798561,0.0233,-39.4037,0.0465,-0.0023,0.0135454958,0.0021019443,0.0300,0.0067,-4.0936,0.0008214051
200502,-0.017240,0.0212,4.1123,-3.0044,-1.0948,0.2710410236,0.0254,-39.6993,0.0479,0.0016,0.0117584139,0.0057682223,-0.0128,-0.0382,-4.0991,0.0008344437
200503,-0.018926,-0.0172,4.0798,-2.9758,-1.0911,0.3198568893,0.0274,-39.9950,0.0488,-0.0053,0.0090972310,0.0078206465,-0.0072,-0.0346,-4.0669,0.0008598946
200504,0.031994,-0.0189,4.0465,-2.9388,-1.0963,0.3296244007,0.0278,-40.7750,0.0461,-0.0046,0.0079355619,0.0067252975,0.0373,0.0095,-4.0351,0.0018258937
200505,0.001717,0.0320,4.0646,-2.9519,-1.1014,0.3209655046,0.0284,-41.5550,0.0440,-0.0002,0.0047766126,-0.0010277492,0.0297,0.0013,-4.0532,0.0008594160
200506,0.037364,0.0017,4.0531,-2.9356,-1.1063,0.3269790569,0.0297,-42.3350,0.0429,-0.0026,0.0053656599,0.0005144033,0.0167,-0.0130,-4.0419,0.0005421187
200507,-0.009159,0.0374,4.0772,-2.9541,-1.1144,0.3157342746,0.0322,-43.2230,0.0456,0.0044,0.0044800758,0.0046272494,-0.0288,-0.0610,-4.0686,0.0006499082
200508,0.008067,-0.0092,4.0573,-2.9264,-1.1223,0.3205331247,0.0344,-44.1110,0.0432,-0.0100,0.0054049394,0.0051177073,0.0333,-0.0011,-4.0487,0.0006967234
200509,-0.015672,0.0081,4.0556,-2.9171,-1.1300,0.3178915098,0.0342,-44.9990,0.0464,0.0028,0.0067164013,0.0122199593,-0.0338,-0.0680,-4.0471,0.0006599007
200510,0.038289,-0.0157,4.0292,-2.8824,-1.1353,0.3218081871,0.0371,-45.8707,0.0484,-0.0008,0.0057493057,0.0020120724,-0.0196,-0.0567,-4.0177,0.0018179863
200511,-0.000060,0.0383,4.0523,-2.9006,-1.1403,0.3109143456,0.0388,-46.7423,0.0481,0.0023,0.0057679659,-0.0080321285,0.0076,-0.0312,-4.0409,0.0005398989
200512,0.026442,-0.0001,4.0400,-2.8835,-1.1453,0.3134779566,0.0389,-47.6140,0.0461,-0.0042,0.0030588856,-0.0040485830,0.0267,-0.0122,-4.0287,0.0004329976
200601,0.002425,0.0264,4.0539,-2.8951,-1.1502,0.3092262579,0.0424,-48.3713,0.0474,0.0025,-0.0004457404,0.0076219512,-0.0118,-0.0542,-4.0454,0.0009754252
200602,0.012909,0.0024,4.0458,-2.8823,-1.1551,0.3056103611,0.0443,-49.1287,0.0457,-0.0110,0.0020383228,0.0020171457,0.0238,-0.0205,-4.0374,0.0006485364
200603,0.012064,0.0129,4.0485,-2.8802,-1.1599,0.3160094407,0.0451,-49.8860,0.0507,0.0135,0.0021519945,0.0055359839,-0.0539,-0.0990,-4.0401,0.0005452508
200604,-0.028319,0.0121,4.0522,-2.8840,-1.1587,0.3088419778,0.0460,-50.2750,0.0532,0.0023,-0.0034725183,0.0085085085,-0.0247,-0.0707,-4.0427,0.0005998073
200605,0.001587,-0.0283,4.0113,-2.8444,-1.1575,0.3143403075,0.0472,-50.6640,0.0535,-0.0030,-0.0026567382,0.0049627792,0.0010,-0.0462,-4.0019,0.0013551637
200606,0.005571,0.0016,4.0019,-2.8363,-1.1563,0.3148502899,0.0479,-51.0530,0.0531,-0.0053,-0.0021954894,0.0019753086,0.0092,-0.0387,-3.9926,0.0021028157
200607,0.024150,0.0056,3.9977,-2.8232,-1.1651,0.3138521753,0.0495,-52.1933,0.0518,0.0038,-0.0023631203,0.0029571217,0.0199,-0.0296,-3.9884,0.0014516632
200608,0.026487,0.0242,4.0094,-2.8265,-1.1736,0.3084617987,0.0496,-53.3337,0.0496,0.0062,-0.0084739867,0.0019656020,0.0299,-0.0197,-4.0002,0.0004692515
200609,0.032527,0.0265,4.0244,-2.8333,-1.1819,0.3005932835,0.0481,-54.4740,0.0484,0.0013,-0.0094934856,-0.0049043649,0.0170,-0.0311,-4.0153,0.0005133952
200610,0.018385,0.0325,4.0463,-2.8520,-1.1835,0.2905991608,0.0492,-55.1913,0.0481,0.0050,-0.0089347400,-0.0054213898,0.0077,-0.0415,-4.0355,0.0004505882
200611,0.013768,0.0184,4.0518,-2.8560,-1.1850,0.2872418677,0.0494,-55.9087,0.0467,0.0039,-0.0151110288,-0.0014866204,0.0207,-0.0287,-4.0411,0.0005921951
200612,0.015313,0.0138,4.0536,-2.8565,-1.1865,0.2816823997,0.0485,-56.6260,0.0491,0.0004,-0.0150367791,0.0014888337,-0.0236,-0.0721,-4.0430,0.0003575308
200701,-0.019288,0.0153,4.0570,-2.8638,-1.1850,0.2781442105,0.0498,-56.9693,0.0502,0.0051,-0.0139866635,0.0030525273,-0.0102,-0.0600,-4.0488,0.0004504838
200702,0.010894,-0.0193,4.0267,-2.8350,-1.1836,0.2861484942,0.0503,-57.3127,0.0477,-0.0048,-0.0151410241,0.0053503676,0.0335,-0.0168,-4.0187,0.0014768552
200703,0.043991,0.0109,4.0286,-2.8384,-1.1822,0.2690500135,0.0494,-57.6560,0.0493,-0.0086,-0.0124863526,0.0091056959,-0.0145,-0.0639,-4.0206,0.0015875259
200704,0.034459,0.0440,4.0630,-2.8737,-1.1805,0.2544561689,0.0487,-58.0209,0.0489,0.0055,-0.0089118997,0.0064961627,0.0085,-0.0402,-4.0542,0.0005821462
200705,-0.016620,0.0345,4.0862,-2.8987,-1.1788,0.2439114941,0.0473,-58.3858,0.0510,0.0022,-0.0102831177,0.0061107187,-0.0200,-0.0673,-4.0775,0.0006965734
200706,-0.031197,-0.0166,4.0595,-2.8737,-1.1771,0.2478956100,0.0461,-58.7507,0.0521,-0.0057,-0.0110640056,0.0019379752,-0.0091,-0.0552,-4.0508,0.0014724362
200707,0.015094,-0.0312,4.0183,-2.8663,-1.1417,0.2515849644,0.0482,-56.3747,0.0501,-0.0316,-0.0152618551,-0.0002543772,0.0284,-0.0198,-4.0081,0.0024262615
200708,0.037468,0.0151,4.0209,-2.9049,-1.1058,0.2488398512,0.0420,-53.9987,0.0487,-0.0047,-0.0121975375,-0.0018339022,0.0199,-0.0221,-4.0107,0.0051339638
200709,0.017360,0.0375,4.0459,-2.9665,-1.0694,0.2392074367,0.0389,-51.6227,0.0489,0.0123,-0.0130150040,0.0027559074,0.0012,-0.0377,-4.0359,0.0018684768
200710,-0.041382,0.0174,4.0506,-3.0353,-1.0060,0.2386170601,0.0390,-47.2314,0.0480,-0.0067,-0.0179547999,0.0021391913,0.0155,-0.0235,-4.0413,0.0016828778
200711,-0.006116,-0.0414,3.9963,-3.0475,-0.9396,0.2485796916,0.0327,-42.8401,0.0445,-0.0389,-0.0251586040,0.0059396179,0.0468,0.0141,-3.9871,0.0056368360
200712,-0.061166,-0.0061,3.9784,-3.0995,-0.8698,0.2505829731,0.0300,-38.4487,0.0450,0.0057,-0.0406372941,-0.0006708631,-0.0029,-0.0329,-3.9693,0.0023453304
200801,-0.031419,-0.0612,3.9062,-3.0660,-0.8334,0.2627544223,0.0275,-36.3287,0.0436,-0.0196,-0.0431791533,0.0049705765,0.0213,-0.0062,-3.8994,0.0048317857
200802,-0.003400,-0.0314,3.8640,-3.0611,-0.7961,0.2709793210,0.0212,-34.2087,0.0438,-0.0089,-0.0496082153,0.0029041122,0.0018,-0.0194,-3.8572,0.0032256417
200803,0.048629,-0.0034,3.8512,-3.0866,-0.7579,0.2540575672,0.0126,-32.0887,0.0432,-0.0165,-0.0518315586,0.0086682129,0.0106,-0.0020,-3.8445,0.0063376728
200804,0.012986,0.0486,3.8909,-3.1841,-0.7020,0.2430146964,0.0129,-28.9452,0.0458,0.0379,-0.0488447293,0.0060647784,-0.0288,-0.0417,-3.8861,0.0029037295
200805,-0.082842,0.0130,3.8967,-3.2486,-0.6434,0.2465106122,0.0173,-25.8016,0.0475,-0.0113,-0.0454623897,0.0084208860,-0.0164,-0.0337,-3.8920,0.0016406530
200806,-0.007306,-0.0828,3.8021,-3.2156,-0.5817,0.2744913881,0.0186,-22.6580,0.0460,-0.0281,-0.0473768859,0.0100769969,0.0220,0.0034,-3.7973,0.0034252405
200807,0.014955,-0.0073,3.7874,-3.2415,-0.5443,0.2738156551,0.0163,-20.8040,0.0465,-0.0084,-0.0469318453,0.0052510111,-0.0025,-0.0188,-3.7857,0.0044658468
200808,-0.085467,0.0150,3.7979,-3.2907,-0.5055,0.2698892455,0.0172,-18.9500,0.0449,-0.0121,-0.0463334367,-0.0039915623,0.0242,0.0070,-3.7962,0.0034478472
200809,-0.166980,-0.0855,3.7010,-3.2341,-0.4653,0.2871235482,0.0113,-17.0960,0.0443,-0.0975,-0.0489228444,-0.0013830185,0.0112,-0.0001,-3.6994,0.0237746692
200810,-0.073512,-0.1670,3.5138,-3.3038,-0.2153,0.3340993736,0.0067,-6.8950,0.0478,-0.0067,-0.0559541667,-0.0101013333,-0.0383,-0.0450,-3.5192,0.0580885247
200811,0.011995,-0.0735,3.4414,-3.5699,0.1231,0.3528673559,0.0019,3.3060,0.0372,-0.0269,-0.0527795751,-0.0191528953,0.1443,0.1424,-3.4468,0.0362568805
200812,-0.082615,0.0120,3.4546,-4.1060,0.6459,0.3549842247,0.0003,13.5070,0.0303,0.0593,-0.0244984636,-0.0103424738,0.0967,0.0964,-3.4601,0.0200900813
200901,-0.103588,-0.0826,3.3705,-4.2145,0.8306,0.3893931402,0.0013,15.8030,0.0394,0.0175,-0.0250561378,0.0043524174,-0.1124,-0.1137,-3.3839,0.0119710960
200902,0.087634,-0.1036,3.2674,-4.3452,1.0642,0.4411030550,0.0030,18.0990,0.0401,-0.0252,-0.0249274947,0.0049729330,-0.0056,-0.0086,-3.2810,0.0099612092
200903,0.094230,0.0876,3.3630,-4.7562,1.3795,0.4461408452,0.0021,20.3950,0.0355,-0.0659,-0.0374273876,0.0024317485,0.0641,0.0620,-3.3767,0.0203643787
200904,0.054640,0.0942,3.4665,-4.8149,1.3279,0.4155974692,0.0016,19.6247,0.0410,0.0619,-0.0309930370,0.0024963683,-0.0649,-0.0665,-3.4870,0.0075510403
200905,0.002476,0.0546,3.5387,-4.8365,1.2768,0.3993550839,0.0018,18.8543,0.0432,0.0737,-0.0243487574,0.0028887638,-0.0248,-0.0266,-3.5597,0.0063811403
200906,0.074482,0.0025,3.5599,-4.8074,1.2261,0.4018764058,0.0018,18.0840,0.0429,0.0267,-0.0220974913,0.0085898923,0.0083,0.0065,-3.5813,0.0034725262
200907,0.034751,0.0745,3.6528,-4.6774,1.0023,0.3701258558,0.0018,15.8430,0.0430,0.0546,-0.0137816430,-0.0015855869,0.0019,0.0001,-3.6751,0.0037710547
200908,0.036534,0.0348,3.7081,-4.5428,0.8119,0.3574715573,0.0017,13.6020,0.0415,0.0004,-0.0079214037,0.0022428500,0.0231,0.0214,-3.7309,0.0021777240
200909,-0.018259,0.0365,3.7660,-4.4343,0.6450,0.3495214306,0.0012,11.3610,0.0403,0.0097,-0.0000143322,0.0006254807,0.0176,0.0164,-3.7893,0.0019126285
200910,0.060257,-0.0183,3.7694,-3.7105,-0.0799,0.3495052369,0.0007,-1.9477,0.0420,0.0187,0.0031975992,0.0009631012,-0.0171,-0.0178,-3.7905,0.0038979663
